acc_id_src,acc_id_dst,txn_id,datetime,amount
40,17,4032,2020-11-19 15:21:33,300
40,22,4033,2020-11-16 16:44:09,500
40,67,4034,2020-11-13 22:41:50,100
40,74,4035,2020-11-13 17:29:19,300
40,38,4036,2020-11-10 23:00:31,100
40,17,4037,2020-11-19 17:28:30,900
40,48,4038,2020-11-14 15:57:54,200
40,24,4039,2020-11-12 23:19:09,100
41,88,4100,2020-11-14 05:27:31,700
41,14,4101,2020-11-16 01:36:32,200
41,88,4102,2020-11-19 20:28:42,100
41,23,4103,2020-11-16 07:14:01,300
41,23,4104,2020-11-13 09:47:29,700
41,63,4105,2020-11-12 22:18:24,600
41,83,4106,2020-11-16 02:43:00,200
41,36,4107,2020-11-19 20:29:15,700
41,23,4108,2020-11-14 01:53:55,700
41,49,4109,2020-11-16 12:10:17,500
41,61,4110,2020-11-10 16:49:13,800
41,49,4111,2020-11-19 00:46:41,800
41,51,4112,2020-11-13 01:33:31,900
41,34,4113,2020-11-13 06:46:54,300
41,12,4114,2020-11-16 12:48:39,900
41,19,4115,2020-11-10 11:47:49,100
41,37,4116,2020-11-15 01:36:48,500
41,55,4117,2020-11-14 12:24:01,500
41,18,4118,2020-11-11 14:28:32,800
41,66,4119,2020-11-10 19:22:51,900
41,98,4120,2020-11-17 14:28:19,300
41,18,4121,2020-11-14 13:19:06,700
41,14,4122,2020-11-12 19:13:41,800
41,74,4123,2020-11-19 20:39:55,200
41,68,4124,2020-11-14 04:53:11,300
41,38,4125,2020-11-18 01:26:12,100
41,70,4126,2020-11-19 10:36:56,400
41,64,4127,2020-11-15 04:10:17,500
41,12,4128,2020-11-17 19:09:53,900
41,58,4129,2020-11-11 03:16:04,500
41,58,4130,2020-11-18 10:56:18,100
41,0,4131,2020-11-15 01:41:55,700
41,11,4132,2020-11-19 15:21:33,300
41,61,4133,2020-11-12 01:08:27,400
41,55,4134,2020-11-13 22:41:50,100
41,58,4135,2020-11-13 17:29:19,300
41,36,4136,2020-11-10 23:00:31,100
41,66,4137,2020-11-16 10:51:41,900
41,64,4138,2020-11-14 14:04:13,200
41,19,4139,2020-11-12 23:19:09,100
42,95,4200,2020-11-14 05:27:31,700
42,15,4201,2020-11-16 01:36:32,200
42,95,4202,2020-11-19 20:28:42,100
42,18,4203,2020-11-16 07:14:01,300
42,18,4204,2020-11-13 09:47:29,700
42,72,4205,2020-11-12 22:18:24,600
42,88,4206,2020-11-16 02:43:00,200
42,27,4207,2020-11-19 20:29:15,700
42,18,4208,2020-11-14 01:53:55,700
42,52,4209,2020-11-16 12:10:17,500
43,53,4300,2020-11-17 22:54:32,700
43,16,4301,2020-11-16 01:36:32,200
43,3,4302,2020-11-11 06:58:49,600
43,36,4303,2020-11-16 07:14:01,300
43,36,4304,2020-11-13 09:47:29,700
43,39,4305,2020-11-17 19:01:43,900
43,13,4306,2020-11-15 05:24:29,500
43,47,4307,2020-11-19 20:29:15,700
43,36,4308,2020-11-14 01:53:55,700
43,77,4309,2020-11-16 12:10:17,500
44,66,4400,2020-11-17 22:54:32,700
44,32,4401,2020-11-16 01:36:32,200
44,4,4402,2020-11-11 06:58:49,600
44,39,4403,2020-11-16 07:14:01,300
44,39,4404,2020-11-13 09:47:29,700
44,99,4405,2020-11-12 22:18:24,600
44,98,4406,2020-11-18 14:16:08,800
44,59,4407,2020-11-19 20:29:15,700
44,39,4408,2020-11-14 01:53:55,700
44,78,4409,2020-11-16 12:10:17,500
44,98,4410,2020-11-10 16:49:13,800
44,78,4411,2020-11-19 00:46:41,800
44,82,4412,2020-11-13 01:33:31,900
44,50,4413,2020-11-13 06:46:54,300
44,22,4414,2020-11-16 12:48:39,900
44,37,4415,2020-11-10 11:47:49,100
44,60,4416,2020-11-15 01:36:48,500
44,89,4417,2020-11-14 12:24:01,500
44,33,4418,2020-11-11 14:28:32,800
44,4,4419,2020-11-18 05:22:43,900
44,32,4420,2020-11-12 23:21:30,200
44,33,4421,2020-11-14 13:19:06,700
44,32,4422,2020-11-12 19:13:41,800
44,58,4423,2020-11-19 07:11:02,200
44,66,4424,2020-11-18 18:33:06,300
44,66,4425,2020-11-18 01:26:12,100
44,37,4426,2020-11-16 23:16:37,700
44,82,4427,2020-11-17 09:19:43,500
44,22,4428,2020-11-17 19:09:53,900
44,94,4429,2020-11-11 03:16:04,500
44,94,4430,2020-11-18 10:56:18,100
44,1,4431,2020-11-15 01:41:55,700
44,20,4432,2020-11-19 15:21:33,300
44,98,4433,2020-11-12 01:08:27,400
44,89,4434,2020-11-13 22:41:50,100
44,94,4435,2020-11-13 17:29:19,300
44,59,4436,2020-11-10 23:00:31,100
44,99,4437,2020-11-11 06:59:04,900
44,76,4438,2020-11-14 15:57:54,200
44,37,4439,2020-11-12 23:19:09,100
45,80,4500,2020-11-14 05:27:31,700
45,21,4501,2020-11-16 01:36:32,200
45,80,4502,2020-11-19 20:28:42,100
45,41,4503,2020-11-16 07:14:01,300
45,41,4504,2020-11-13 09:47:29,700
45,71,4505,2020-11-12 22:18:24,600
45,77,4506,2020-11-16 02:43:00,200
45,51,4507,2020-11-19 20:29:15,700
45,41,4508,2020-11-14 01:53:55,700
45,68,4509,2020-11-16 12:10:17,500
45,71,4510,2020-11-10 16:49:13,800
45,68,4511,2020-11-19 00:46:41,800
45,68,4512,2020-11-13 01:33:31,900
45,46,4513,2020-11-13 06:46:54,300
45,15,4514,2020-11-16 12:48:39,900
45,41,4515,2020-11-10 11:47:49,100
45,51,4516,2020-11-15 01:36:48,500
45,70,4517,2020-11-14 12:24:01,500
45,21,4518,2020-11-11 14:28:32,800
45,72,4519,2020-11-10 19:22:51,900
45,73,4520,2020-11-17 05:42:03,300
45,21,4521,2020-11-14 13:19:06,700
45,21,4522,2020-11-12 19:13:41,800
45,77,4523,2020-11-19 20:39:55,200
45,73,4524,2020-11-14 04:53:11,300
45,55,4525,2020-11-18 01:26:12,100
45,73,4526,2020-11-19 10:36:56,400
45,72,4527,2020-11-15 04:10:17,500
45,15,4528,2020-11-17 19:09:53,900
45,70,4529,2020-11-11 03:16:04,500
46,53,4600,2020-11-17 22:54:32,700
46,21,4601,2020-11-16 01:36:32,200
46,4,4602,2020-11-11 06:58:49,600
46,40,4603,2020-11-16 07:14:01,300
46,40,4604,2020-11-13 09:47:29,700
46,93,4605,2020-11-12 22:18:24,600
46,91,4606,2020-11-18 14:16:08,800
46,51,4607,2020-11-19 20:29:15,700
46,40,4608,2020-11-14 01:53:55,700
46,71,4609,2020-11-16 12:10:17,500
47,38,4700,2020-11-17 22:54:32,700
47,8,4701,2020-11-16 01:36:32,200
47,1,4702,2020-11-11 06:58:49,600
47,23,4703,2020-11-16 07:14:01,300
47,23,4704,2020-11-13 09:47:29,700
47,82,4705,2020-11-12 22:18:24,600
47,81,4706,2020-11-18 14:16:08,800
47,34,4707,2020-11-19 20:29:15,700
47,23,4708,2020-11-14 01:53:55,700
47,52,4709,2020-11-16 12:10:17,500
47,81,4710,2020-11-10 16:49:13,800
47,52,4711,2020-11-19 00:46:41,800
47,64,4712,2020-11-13 01:33:31,900
47,31,4713,2020-11-13 06:46:54,300
47,4,4714,2020-11-16 12:48:39,900
47,21,4715,2020-11-10 11:47:49,100
47,36,4716,2020-11-15 01:36:48,500
47,70,4717,2020-11-14 12:24:01,500
47,19,4718,2020-11-11 14:28:32,800
47,86,4719,2020-11-10 19:22:51,900
47,90,4720,2020-11-17 05:42:03,300
47,19,4721,2020-11-14 13:19:06,700
47,8,4722,2020-11-12 19:13:41,800
47,33,4723,2020-11-19 07:11:02,200
47,87,4724,2020-11-14 04:53:11,300
47,38,4725,2020-11-18 01:26:12,100
47,90,4726,2020-11-19 10:36:56,400
47,84,4727,2020-11-15 04:10:17,500
47,4,4728,2020-11-17 19:09:53,900
47,75,4729,2020-11-11 03:16:04,500
48,63,4800,2020-11-17 22:54:32,700
48,28,4801,2020-11-16 01:36:32,200
48,6,4802,2020-11-11 06:58:49,600
48,40,4803,2020-11-16 07:14:01,300
48,40,4804,2020-11-13 09:47:29,700
48,43,4805,2020-11-17 19:01:43,900
48,93,4806,2020-11-18 14:16:08,800
48,55,4807,2020-11-19 20:29:15,700
48,40,4808,2020-11-14 01:53:55,700
48,66,4809,2020-11-16 12:10:17,500
48,93,4810,2020-11-10 16:49:13,800
48,66,4811,2020-11-19 00:46:41,800
48,73,4812,2020-11-13 01:33:31,900
48,43,4813,2020-11-13 06:46:54,300
48,25,4814,2020-11-16 12:48:39,900
48,33,4815,2020-11-10 11:47:49,100
48,59,4816,2020-11-15 01:36:48,500
48,80,4817,2020-11-14 12:24:01,500
48,31,4818,2020-11-11 14:28:32,800
48,6,4819,2020-11-18 05:22:43,900
48,28,4820,2020-11-12 23:21:30,200
48,31,4821,2020-11-14 13:19:06,700
48,28,4822,2020-11-12 19:13:41,800
48,51,4823,2020-11-19 07:11:02,200
48,63,4824,2020-11-18 18:33:06,300
48,63,4825,2020-11-18 01:26:12,100
48,33,4826,2020-11-16 23:16:37,700
48,73,4827,2020-11-17 09:19:43,500
48,25,4828,2020-11-17 19:09:53,900
48,81,4829,2020-11-11 03:16:04,500
48,81,4830,2020-11-18 10:56:18,100
48,2,4831,2020-11-15 01:41:55,700
48,24,4832,2020-11-19 15:21:33,300
48,93,4833,2020-11-12 01:08:27,400
48,80,4834,2020-11-13 22:41:50,100
48,81,4835,2020-11-13 17:29:19,300
48,55,4836,2020-11-10 23:00:31,100
48,24,4837,2020-11-19 17:28:30,900
48,65,4838,2020-11-14 15:57:54,200
48,33,4839,2020-11-12 23:19:09,100
48,66,4840,2020-11-16 04:04:37,900
48,63,4841,2020-11-13 16:44:02,300
48,25,4842,2020-11-10 15:00:09,500
48,6,4843,2020-11-13 05:39:36,300
48,65,4844,2020-11-15 13:48:17,200
48,43,4845,2020-11-14 13:14:45,500
48,24,4846,2020-11-14 08:59:55,400
48,59,4847,2020-11-11 00:00:21,900
48,81,4848,2020-11-13 12:42:31,900
48,24,4849,2020-11-13 19:38:21,200
49,58,4900,2020-11-17 22:54:32,700
49,22,4901,2020-11-16 01:36:32,200
49,10,4902,2020-11-11 06:58:49,600
49,32,4903,2020-11-16 07:14:01,300
49,32,4904,2020-11-13 09:47:29,700
49,81,4905,2020-11-12 22:18:24,600
49,72,4906,2020-11-18 14:16:08,800
49,40,4907,2020-11-19 20:29:15,700
49,32,4908,2020-11-14 01:53:55,700
49,65,4909,2020-11-16 12:10:17,500
50,94,5000,2020-11-14 05:27:31,700
50,5,5001,2020-11-16 01:36:32,200
50,94,5002,2020-11-19 20:28:42,100
50,11,5003,2020-11-16 07:14:01,300
50,11,5004,2020-11-13 09:47:29,700
50,59,5005,2020-11-12 22:18:24,600
50,70,5006,2020-11-16 02:43:00,200
50,33,5007,2020-11-19 20:29:15,700
50,11,5008,2020-11-14 01:53:55,700
50,46,5009,2020-11-16 12:10:17,500
50,59,5010,2020-11-10 16:49:13,800
50,46,5011,2020-11-19 00:46:41,800
50,46,5012,2020-11-13 01:33:31,900
50,12,5013,2020-11-13 06:46:54,300
50,4,5014,2020-11-16 12:48:39,900
50,11,5015,2020-11-10 11:47:49,100
50,33,5016,2020-11-15 01:36:48,500
50,58,5017,2020-11-14 12:24:01,500
50,5,5018,2020-11-11 14:28:32,800
50,62,5019,2020-11-10 19:22:51,900
50,63,5020,2020-11-17 05:42:03,300
50,5,5021,2020-11-14 13:19:06,700
50,5,5022,2020-11-12 19:13:41,800
50,70,5023,2020-11-19 20:39:55,200
50,63,5024,2020-11-14 04:53:11,300
50,44,5025,2020-11-18 01:26:12,100
50,63,5026,2020-11-19 10:36:56,400
50,62,5027,2020-11-15 04:10:17,500
50,4,5028,2020-11-17 19:09:53,900
50,58,5029,2020-11-11 03:16:04,500
50,58,5030,2020-11-18 10:56:18,100
50,3,5031,2020-11-15 01:41:55,700
50,4,5032,2020-11-19 15:21:33,300
50,59,5033,2020-11-12 01:08:27,400
50,58,5034,2020-11-13 22:41:50,100
50,58,5035,2020-11-13 17:29:19,300
50,33,5036,2020-11-10 23:00:31,100
50,62,5037,2020-11-16 10:51:41,900
50,62,5038,2020-11-14 14:04:13,200
50,11,5039,2020-11-12 23:19:09,100
51,92,5100,2020-11-17 22:54:32,700
51,34,5101,2020-11-16 01:36:32,200
51,30,5102,2020-11-11 06:58:49,600
51,45,5103,2020-11-16 07:14:01,300
51,45,5104,2020-11-13 09:47:29,700
51,46,5105,2020-11-17 19:01:43,900
51,31,5106,2020-11-15 05:24:29,500
51,62,5107,2020-11-19 20:29:15,700
51,45,5108,2020-11-14 01:53:55,700
51,98,5109,2020-11-16 12:10:17,500
51,30,5110,2020-11-14 15:56:00,100
51,98,5111,2020-11-19 00:46:41,800
51,99,5112,2020-11-13 01:33:31,900
51,46,5113,2020-11-13 06:46:54,300
51,32,5114,2020-11-16 12:48:39,900
51,41,5115,2020-11-10 11:47:49,100
51,84,5116,2020-11-15 01:36:48,500
51,96,5117,2020-11-18 10:36:20,600
51,40,5118,2020-11-11 14:28:32,800
51,30,5119,2020-11-18 05:22:43,900
52,56,5200,2020-11-17 22:54:32,700
52,17,5201,2020-11-16 01:36:32,200
52,5,5202,2020-11-11 06:58:49,600
52,33,5203,2020-11-16 07:14:01,300
52,33,5204,2020-11-13 09:47:29,700
52,95,5205,2020-11-12 22:18:24,600
52,80,5206,2020-11-18 14:16:08,800
52,46,5207,2020-11-19 20:29:15,700
52,33,5208,2020-11-14 01:53:55,700
52,66,5209,2020-11-16 12:10:17,500
52,80,5210,2020-11-10 16:49:13,800
52,66,5211,2020-11-19 00:46:41,800
52,71,5212,2020-11-13 01:33:31,900
52,38,5213,2020-11-13 06:46:54,300
52,13,5214,2020-11-16 12:48:39,900
52,30,5215,2020-11-10 11:47:49,100
52,47,5216,2020-11-15 01:36:48,500
52,75,5217,2020-11-14 12:24:01,500
52,22,5218,2020-11-11 14:28:32,800
52,5,5219,2020-11-18 05:22:43,900
52,17,5220,2020-11-12 23:21:30,200
52,22,5221,2020-11-14 13:19:06,700
52,17,5222,2020-11-12 19:13:41,800
52,42,5223,2020-11-19 07:11:02,200
52,56,5224,2020-11-18 18:33:06,300
52,56,5225,2020-11-18 01:26:12,100
52,30,5226,2020-11-16 23:16:37,700
52,96,5227,2020-11-15 04:10:17,500
52,13,5228,2020-11-17 19:09:53,900
52,76,5229,2020-11-11 03:16:04,500
53,43,5300,2020-11-17 22:54:32,700
53,20,5301,2020-11-16 01:36:32,200
53,3,5302,2020-11-11 06:58:49,600
53,26,5303,2020-11-16 07:14:01,300
53,26,5304,2020-11-13 09:47:29,700
53,79,5305,2020-11-12 22:18:24,600
53,73,5306,2020-11-18 14:16:08,800
53,34,5307,2020-11-19 20:29:15,700
53,26,5308,2020-11-14 01:53:55,700
53,55,5309,2020-11-16 12:10:17,500
53,73,5310,2020-11-10 16:49:13,800
53,55,5311,2020-11-19 00:46:41,800
53,59,5312,2020-11-13 01:33:31,900
53,27,5313,2020-11-13 06:46:54,300
53,17,5314,2020-11-16 12:48:39,900
53,23,5315,2020-11-10 11:47:49,100
53,39,5316,2020-11-15 01:36:48,500
53,65,5317,2020-11-14 12:24:01,500
53,22,5318,2020-11-11 14:28:32,800
53,90,5319,2020-11-10 19:22:51,900
53,98,5320,2020-11-17 05:42:03,300
53,22,5321,2020-11-14 13:19:06,700
53,20,5322,2020-11-12 19:13:41,800
53,99,5323,2020-11-19 20:39:55,200
53,94,5324,2020-11-14 04:53:11,300
53,43,5325,2020-11-18 01:26:12,100
53,98,5326,2020-11-19 10:36:56,400
53,86,5327,2020-11-15 04:10:17,500
53,17,5328,2020-11-17 19:09:53,900
53,70,5329,2020-11-11 03:16:04,500
53,70,5330,2020-11-18 10:56:18,100
53,0,5331,2020-11-15 01:41:55,700
53,14,5332,2020-11-19 15:21:33,300
53,73,5333,2020-11-12 01:08:27,400
53,65,5334,2020-11-13 22:41:50,100
53,70,5335,2020-11-13 17:29:19,300
53,34,5336,2020-11-10 23:00:31,100
53,90,5337,2020-11-16 10:51:41,900
53,86,5338,2020-11-14 14:04:13,200
53,23,5339,2020-11-12 23:19:09,100
53,55,5340,2020-11-16 04:04:37,900
53,43,5341,2020-11-13 16:44:02,300
53,86,5342,2020-11-11 11:43:10,500
53,3,5343,2020-11-13 05:39:36,300
53,46,5344,2020-11-15 13:48:17,200
53,27,5345,2020-11-14 13:14:45,500
53,14,5346,2020-11-14 08:59:55,400
53,39,5347,2020-11-11 00:00:21,900
53,70,5348,2020-11-13 12:42:31,900
53,14,5349,2020-11-13 19:38:21,200
54,84,5400,2020-11-17 22:54:32,700
54,24,5401,2020-11-16 01:36:32,200
54,5,5402,2020-11-11 06:58:49,600
54,36,5403,2020-11-16 07:14:01,300
54,36,5404,2020-11-13 09:47:29,700
54,57,5405,2020-11-17 19:01:43,900
54,13,5406,2020-11-15 05:24:29,500
54,70,5407,2020-11-19 20:29:15,700
54,36,5408,2020-11-14 01:53:55,700
54,89,5409,2020-11-16 12:10:17,500
54,5,5410,2020-11-14 15:56:00,100
54,89,5411,2020-11-19 00:46:41,800
54,90,5412,2020-11-13 01:33:31,900
54,57,5413,2020-11-13 06:46:54,300
54,15,5414,2020-11-16 12:48:39,900
54,35,5415,2020-11-10 11:47:49,100
54,83,5416,2020-11-15 01:36:48,500
54,92,5417,2020-11-14 12:24:01,500
54,31,5418,2020-11-11 14:28:32,800
54,5,5419,2020-11-18 05:22:43,900
55,63,5500,2020-11-17 22:54:32,700
55,17,5501,2020-11-16 01:36:32,200
55,2,5502,2020-11-11 06:58:49,600
55,41,5503,2020-11-16 07:14:01,300
55,41,5504,2020-11-13 09:47:29,700
55,45,5505,2020-11-17 19:01:43,900
55,92,5506,2020-11-18 14:16:08,800
55,53,5507,2020-11-19 20:29:15,700
55,41,5508,2020-11-14 01:53:55,700
55,84,5509,2020-11-16 12:10:17,500
56,68,5600,2020-11-17 22:54:32,700
56,38,5601,2020-11-16 01:36:32,200
56,13,5602,2020-11-11 06:58:49,600
56,52,5603,2020-11-16 07:14:01,300
56,52,5604,2020-11-13 09:47:29,700
56,57,5605,2020-11-17 19:01:43,900
56,18,5606,2020-11-15 05:24:29,500
56,65,5607,2020-11-19 20:29:15,700
56,52,5608,2020-11-14 01:53:55,700
56,84,5609,2020-11-16 12:10:17,500
56,13,5610,2020-11-14 15:56:00,100
56,84,5611,2020-11-19 00:46:41,800
56,84,5612,2020-11-13 01:33:31,900
56,57,5613,2020-11-13 06:46:54,300
56,18,5614,2020-11-16 12:48:39,900
56,52,5615,2020-11-10 11:47:49,100
56,65,5616,2020-11-15 01:36:48,500
56,68,5617,2020-11-18 10:36:20,600
56,38,5618,2020-11-11 14:28:32,800
56,13,5619,2020-11-18 05:22:43,900
56,38,5620,2020-11-12 23:21:30,200
56,38,5621,2020-11-14 13:19:06,700
56,38,5622,2020-11-12 19:13:41,800
56,57,5623,2020-11-19 07:11:02,200
56,68,5624,2020-11-18 18:33:06,300
56,68,5625,2020-11-18 01:26:12,100
56,52,5626,2020-11-16 23:16:37,700
56,84,5627,2020-11-17 09:19:43,500
56,18,5628,2020-11-17 19:09:53,900
56,18,5629,2020-11-13 19:59:58,500
56,57,5630,2020-11-16 11:38:26,400
56,13,5631,2020-11-15 01:41:55,700
56,18,5632,2020-11-19 15:21:33,300
56,38,5633,2020-11-16 16:44:09,500
56,65,5634,2020-11-16 05:34:45,400
56,65,5635,2020-11-17 21:07:47,600
56,65,5636,2020-11-10 23:00:31,100
56,18,5637,2020-11-19 17:28:30,900
56,68,5638,2020-11-14 15:57:54,200
56,52,5639,2020-11-12 23:19:09,100
56,84,5640,2020-11-16 04:04:37,900
56,68,5641,2020-11-13 16:44:02,300
56,18,5642,2020-11-10 15:00:09,500
56,13,5643,2020-11-13 05:39:36,300
56,68,5644,2020-11-15 13:48:17,200
56,57,5645,2020-11-14 13:14:45,500
56,18,5646,2020-11-14 08:59:55,400
56,65,5647,2020-11-11 00:00:21,900
56,65,5648,2020-11-11 16:39:14,900
56,18,5649,2020-11-13 19:38:21,200
57,67,5700,2020-11-17 22:54:32,700
57,22,5701,2020-11-16 01:36:32,200
57,7,5702,2020-11-11 06:58:49,600
57,54,5703,2020-11-16 07:14:01,300
57,54,5704,2020-11-13 09:47:29,700
57,97,5705,2020-11-12 22:18:24,600
57,90,5706,2020-11-18 14:16:08,800
57,59,5707,2020-11-19 20:29:15,700
57,54,5708,2020-11-14 01:53:55,700
57,73,5709,2020-11-16 12:10:17,500
58,69,5800,2020-11-17 22:54:32,700
58,39,5801,2020-11-16 01:36:32,200
58,12,5802,2020-11-11 06:58:49,600
58,49,5803,2020-11-16 07:14:01,300
58,49,5804,2020-11-13 09:47:29,700
58,50,5805,2020-11-17 19:01:43,900
58,14,5806,2020-11-15 05:24:29,500
58,65,5807,2020-11-19 20:29:15,700
58,49,5808,2020-11-14 01:53:55,700
58,83,5809,2020-11-16 12:10:17,500
58,12,5810,2020-11-14 15:56:00,100
58,83,5811,2020-11-19 00:46:41,800
58,90,5812,2020-11-13 01:33:31,900
58,50,5813,2020-11-13 06:46:54,300
58,29,5814,2020-11-16 12:48:39,900
58,44,5815,2020-11-10 11:47:49,100
58,66,5816,2020-11-15 01:36:48,500
58,92,5817,2020-11-14 12:24:01,500
58,41,5818,2020-11-11 14:28:32,800
58,12,5819,2020-11-18 05:22:43,900
58,39,5820,2020-11-12 23:21:30,200
58,41,5821,2020-11-14 13:19:06,700
58,39,5822,2020-11-12 19:13:41,800
58,52,5823,2020-11-19 07:11:02,200
58,69,5824,2020-11-18 18:33:06,300
58,69,5825,2020-11-18 01:26:12,100
58,44,5826,2020-11-16 23:16:37,700
58,90,5827,2020-11-17 09:19:43,500
58,29,5828,2020-11-17 19:09:53,900
58,95,5829,2020-11-11 03:16:04,500
58,95,5830,2020-11-18 10:56:18,100
58,7,5831,2020-11-15 01:41:55,700
58,14,5832,2020-11-19 15:21:33,300
58,41,5833,2020-11-16 16:44:09,500
58,92,5834,2020-11-13 22:41:50,100
58,95,5835,2020-11-13 17:29:19,300
58,65,5836,2020-11-10 23:00:31,100
58,14,5837,2020-11-19 17:28:30,900
58,78,5838,2020-11-14 15:57:54,200
58,44,5839,2020-11-12 23:19:09,100
58,83,5840,2020-11-16 04:04:37,900
58,69,5841,2020-11-13 16:44:02,300
58,29,5842,2020-11-10 15:00:09,500
58,12,5843,2020-11-13 05:39:36,300
58,78,5844,2020-11-15 13:48:17,200
58,50,5845,2020-11-14 13:14:45,500
58,14,5846,2020-11-14 08:59:55,400
58,66,5847,2020-11-11 00:00:21,900
58,95,5848,2020-11-13 12:42:31,900
58,14,5849,2020-11-13 19:38:21,200
59,53,5900,2020-11-17 22:54:32,700
59,26,5901,2020-11-16 01:36:32,200
59,10,5902,2020-11-11 06:58:49,600
59,30,5903,2020-11-16 07:14:01,300
59,30,5904,2020-11-13 09:47:29,700
59,82,5905,2020-11-12 22:18:24,600
59,97,5906,2020-11-16 02:43:00,200
59,48,5907,2020-11-19 20:29:15,700
59,30,5908,2020-11-14 01:53:55,700
59,63,5909,2020-11-16 12:10:17,500
59,81,5910,2020-11-10 16:49:13,800
59,63,5911,2020-11-19 00:46:41,800
59,68,5912,2020-11-13 01:33:31,900
59,32,5913,2020-11-13 06:46:54,300
59,24,5914,2020-11-16 12:48:39,900
59,29,5915,2020-11-10 11:47:49,100
59,50,5916,2020-11-15 01:36:48,500
59,77,5917,2020-11-14 12:24:01,500
59,28,5918,2020-11-11 14:28:32,800
59,90,5919,2020-11-10 19:22:51,900
60,64,6000,2020-11-17 22:54:32,700
60,19,6001,2020-11-16 01:36:32,200
60,11,6002,2020-11-11 06:58:49,600
60,24,6003,2020-11-16 07:14:01,300
60,24,6004,2020-11-13 09:47:29,700
60,28,6005,2020-11-17 19:01:43,900
60,12,6006,2020-11-15 05:24:29,500
60,36,6007,2020-11-19 20:29:15,700
60,24,6008,2020-11-14 01:53:55,700
60,79,6009,2020-11-16 12:10:17,500
60,11,6010,2020-11-14 15:56:00,100
60,79,6011,2020-11-19 00:46:41,800
60,93,6012,2020-11-13 01:33:31,900
60,28,6013,2020-11-13 06:46:54,300
60,13,6014,2020-11-16 12:48:39,900
60,23,6015,2020-11-10 11:47:49,100
60,44,6016,2020-11-15 01:36:48,500
60,97,6017,2020-11-14 12:24:01,500
60,21,6018,2020-11-11 14:28:32,800
60,11,6019,2020-11-18 05:22:43,900
60,19,6020,2020-11-12 23:21:30,200
60,21,6021,2020-11-14 13:19:06,700
60,19,6022,2020-11-12 19:13:41,800
60,32,6023,2020-11-19 07:11:02,200
60,64,6024,2020-11-18 18:33:06,300
60,64,6025,2020-11-18 01:26:12,100
60,23,6026,2020-11-16 23:16:37,700
60,93,6027,2020-11-17 09:19:43,500
60,13,6028,2020-11-17 19:09:53,900
60,12,6029,2020-11-13 19:59:58,500
61,41,6100,2020-11-17 22:54:32,700
61,10,6101,2020-11-16 01:36:32,200
61,4,6102,2020-11-11 06:58:49,600
61,24,6103,2020-11-16 07:14:01,300
61,24,6104,2020-11-13 09:47:29,700
61,85,6105,2020-11-12 22:18:24,600
61,80,6106,2020-11-18 14:16:08,800
61,36,6107,2020-11-19 20:29:15,700
61,24,6108,2020-11-14 01:53:55,700
61,62,6109,2020-11-16 12:10:17,500
61,80,6110,2020-11-10 16:49:13,800
61,62,6111,2020-11-19 00:46:41,800
61,63,6112,2020-11-13 01:33:31,900
61,31,6113,2020-11-13 06:46:54,300
61,9,6114,2020-11-16 12:48:39,900
61,23,6115,2020-11-10 11:47:49,100
61,38,6116,2020-11-15 01:36:48,500
61,72,6117,2020-11-14 12:24:01,500
61,15,6118,2020-11-11 14:28:32,800
61,90,6119,2020-11-10 19:22:51,900
61,99,6120,2020-11-17 05:42:03,300
61,15,6121,2020-11-14 13:19:06,700
61,10,6122,2020-11-12 19:13:41,800
61,33,6123,2020-11-19 07:11:02,200
61,91,6124,2020-11-14 04:53:11,300
61,41,6125,2020-11-18 01:26:12,100
61,99,6126,2020-11-19 10:36:56,400
61,89,6127,2020-11-15 04:10:17,500
61,9,6128,2020-11-17 19:09:53,900
61,74,6129,2020-11-11 03:16:04,500
61,74,6130,2020-11-18 10:56:18,100
61,2,6131,2020-11-15 01:41:55,700
61,7,6132,2020-11-19 15:21:33,300
61,80,6133,2020-11-12 01:08:27,400
61,72,6134,2020-11-13 22:41:50,100
61,74,6135,2020-11-13 17:29:19,300
61,36,6136,2020-11-10 23:00:31,100
61,90,6137,2020-11-16 10:51:41,900
61,89,6138,2020-11-14 14:04:13,200
61,23,6139,2020-11-12 23:19:09,100
62,37,6200,2020-11-17 22:54:32,700
62,16,6201,2020-11-16 01:36:32,200
62,9,6202,2020-11-11 06:58:49,600
62,26,6203,2020-11-16 07:14:01,300
62,26,6204,2020-11-13 09:47:29,700
62,82,6205,2020-11-12 22:18:24,600
62,70,6206,2020-11-18 14:16:08,800
62,30,6207,2020-11-19 20:29:15,700
62,26,6208,2020-11-14 01:53:55,700
62,46,6209,2020-11-16 12:10:17,500
62,70,6210,2020-11-10 16:49:13,800
62,46,6211,2020-11-19 00:46:41,800
62,50,6212,2020-11-13 01:33:31,900
62,27,6213,2020-11-13 06:46:54,300
62,12,6214,2020-11-16 12:48:39,900
62,23,6215,2020-11-10 11:47:49,100
62,36,6216,2020-11-15 01:36:48,500
62,51,6217,2020-11-14 12:24:01,500
62,19,6218,2020-11-11 14:28:32,800
62,9,6219,2020-11-18 05:22:43,900
62,16,6220,2020-11-12 23:21:30,200
62,19,6221,2020-11-14 13:19:06,700
62,16,6222,2020-11-12 19:13:41,800
62,29,6223,2020-11-19 07:11:02,200
62,37,6224,2020-11-18 18:33:06,300
62,37,6225,2020-11-18 01:26:12,100
62,23,6226,2020-11-16 23:16:37,700
