part_id,prod_lot,place_id,ship_lot
M01,05046,F01,05046
M01,05047,F01,05047
M01,05048,F01,05048
M01,05049,F01,05049
M01,05050,F01,05050
M01,05051,F01,05051
M01,05052,F01,05052
M01,05053,F01,05053
M01,05054,F01,05054
M01,05055,F01,05055
M01,05056,F01,05056
M01,05057,F01,05057
M01,05058,F01,05058
M01,05059,F01,05059
M01,05060,F01,05060
M01,05061,F01,05061
M01,05062,F01,05062
M01,05063,F01,05063
M01,05064,F01,05064
M01,05065,F01,05065
M01,05066,F01,05066
M01,05067,F01,05067
M01,05068,F01,05068
M01,05069,F01,05069
M01,05070,F01,05070
M01,05071,F01,05071
M01,05072,F01,05072
M01,05073,F01,05073
M01,05074,F01,05074
M01,05075,F01,05075
M01,05076,F01,05076
M01,05077,F01,05077
M01,05078,F01,05078
M01,05079,F01,05079
M01,05080,F01,05080
M01,05081,F01,05081
M01,05082,F01,05082
M01,05083,F01,05083
M01,05084,F01,05084
M01,05085,F01,05085
M01,05086,F01,05086
M01,05087,F01,05087
M01,05088,F01,05088
M01,05089,F01,05089
M01,05090,F01,05090
M01,05091,F01,05091
M01,05092,F01,05092
M01,05093,F01,05093
M01,05094,F01,05094
M01,05095,F01,05095
M01,05096,F01,05096
M01,05097,F01,05097
M01,05098,F01,05098
M01,05099,F01,05099
M01,05100,F01,05100
M01,05101,F01,05101
M01,05102,F01,05102
M01,05103,F01,05103
M01,05104,F01,05104
M01,05105,F01,05105
M01,05106,F01,05106
M01,05107,F01,05107
M01,05108,F01,05108
M01,05109,F01,05109
M01,05110,F01,05110
M01,05111,F01,05111
M01,05112,F01,05112
M01,05113,F01,05113
M01,05114,F01,05114
M01,05115,F01,05115
M01,05116,F01,05116
M01,05117,F01,05117
M01,05118,F01,05118
M01,05119,F01,05119
M01,05120,F01,05120
M01,05121,F01,05121
M01,05122,F01,05122
M01,05123,F01,05123
M01,05124,F01,05124
M01,05125,F01,05125
M01,05126,F01,05126
M01,05127,F01,05127
M01,05128,F01,05128
M01,05129,F01,05129
M01,05130,F01,05130
M01,05131,F01,05131
M01,05132,F01,05132
M01,05133,F01,05133
M01,05134,F01,05134
M01,05135,F01,05135
M01,05136,F01,05136
M01,05137,F01,05137
M01,05138,F01,05138
M01,05139,F01,05139
M01,05140,F01,05140
M01,05141,F01,05141
M01,05142,F01,05142
M01,05143,F01,05143
M01,05144,F01,05144
M01,05145,F01,05145
M01,05146,F01,05146
M01,05147,F01,05147
M01,05148,F01,05148
M01,05149,F01,05149
M01,05150,F01,05150
M01,05151,F01,05151
M01,05152,F01,05152
M01,05153,F01,05153
M01,05154,F01,05154
M01,05155,F01,05155
M01,05156,F01,05156
M01,05157,F01,05157
M01,05158,F01,05158
M01,05159,F01,05159
M01,05160,F01,05160
M01,05161,F01,05161
M01,05162,F01,05162
M01,05163,F01,05163
M01,05164,F01,05164
M01,05165,F01,05165
M01,05166,F01,05166
M01,05167,F01,05167
M01,05168,F01,05168
M01,05169,F01,05169
M01,05170,F01,05170
M01,05171,F01,05171
M01,05172,F01,05172
M01,05173,F01,05173
M01,05174,F01,05174
M01,05175,F01,05175
M01,05176,F01,05176
M01,05177,F01,05177
M01,05178,F01,05178
M01,05179,F01,05179
M01,05180,F01,05180
M01,05181,F01,05181
M01,05182,F01,05182
M01,05183,F01,05183
M01,05184,F01,05184
M01,05185,F01,05185
M01,05186,F01,05186
M01,05187,F01,05187
M01,05188,F01,05188
M01,05189,F01,05189
M01,05190,F01,05190
M01,05191,F01,05191
M01,05192,F01,05192
M01,05193,F01,05193
M01,05194,F01,05194
M01,05195,F01,05195
M01,05196,F01,05196
M01,05197,F01,05197
M01,05198,F01,05198
M01,05199,F01,05199
M01,05200,F01,05200
M01,05201,F01,05201
M01,05202,F01,05202
M01,05203,F01,05203
M01,05204,F01,05204
M01,05205,F01,05205
M01,05206,F01,05206
M01,05207,F01,05207
M01,05208,F01,05208
M01,05209,F01,05209
M01,05210,F01,05210
M01,05211,F01,05211
M01,05212,F01,05212
M01,05213,F01,05213
M01,05214,F01,05214
M01,05215,F01,05215
M01,05216,F01,05216
M01,05217,F01,05217
M01,05218,F01,05218
M01,05219,F01,05219
M01,05220,F01,05220
M01,05221,F01,05221
M01,05222,F01,05222
M01,05223,F01,05223
M01,05224,F01,05224
M01,05225,F01,05225
M01,05226,F01,05226
M01,05227,F01,05227
M01,05228,F01,05228
M01,05229,F01,05229
M01,05230,F01,05230
M01,05231,F01,05231
M01,05232,F01,05232
M01,05233,F01,05233
M01,05234,F01,05234
M01,05235,F01,05235
M01,05236,F01,05236
M01,05237,F01,05237
M01,05238,F01,05238
M01,05239,F01,05239
M01,05240,F01,05240
M01,05241,F01,05241
M01,05242,F01,05242
M01,05243,F01,05243
M01,05244,F01,05244
M01,05245,F01,05245
M01,05246,F01,05246
M01,05247,F01,05247
M01,05248,F01,05248
M01,05249,F01,05249
M01,05250,F01,05250
M01,05251,F01,05251
M01,05252,F01,05252
M01,05253,F01,05253
M01,05254,F01,05254
M01,05255,F01,05255
M01,05256,F01,05256
M01,05257,F01,05257
M01,05258,F01,05258
M01,05259,F01,05259
M01,05260,F01,05260
M01,05261,F01,05261
M01,05262,F01,05262
M01,05263,F01,05263
M01,05264,F01,05264
M01,05265,F01,05265
M01,05266,F01,05266
M01,05267,F01,05267
M01,05268,F01,05268
M01,05269,F01,05269
M01,05270,F01,05270
M01,05271,F01,05271
M01,05272,F01,05272
M01,05273,F01,05273
M01,05274,F01,05274
M01,05275,F01,05275
M01,05276,F01,05276
M01,05277,F01,05277
M01,05278,F01,05278
M01,05279,F01,05279
M01,05280,F01,05280
M01,05281,F01,05281
M01,05282,F01,05282
M01,05283,F01,05283
M01,05284,F01,05284
M01,05285,F01,05285
M01,05286,F01,05286
M01,05287,F01,05287
M01,05288,F01,05288
M01,05289,F01,05289
M01,05290,F01,05290
M01,05291,F01,05291
M01,05292,F01,05292
M01,05293,F01,05293
M01,05294,F01,05294
M01,05295,F01,05295
M01,05296,F01,05296
M01,05297,F01,05297
M01,05298,F01,05298
M01,05299,F01,05299
M01,05300,F01,05300
M01,05301,F01,05301
M01,05302,F01,05302
M01,05303,F01,05303
M01,05304,F01,05304
M01,05305,F01,05305
M01,05306,F01,05306
M01,05307,F01,05307
M01,05308,F01,05308
M01,05309,F01,05309
M01,05310,F01,05310
M01,05311,F01,05311
M01,05312,F01,05312
M01,05313,F01,05313
M01,05314,F01,05314
M01,05315,F01,05315
M01,05316,F01,05316
M01,05317,F01,05317
M01,05318,F01,05318
M01,05319,F01,05319
M01,05320,F01,05320
M01,05321,F01,05321
M01,05322,F01,05322
M01,05323,F01,05323
M01,05324,F01,05324
M01,05325,F01,05325
M01,05326,F01,05326
M01,05327,F01,05327
M01,05328,F01,05328
M01,05329,F01,05329
M01,05330,F01,05330
M01,05331,F01,05331
M01,05332,F01,05332
M01,05333,F01,05333
M01,05334,F01,05334
M01,05335,F01,05335
M01,05336,F01,05336
M01,05337,F01,05337
M01,05338,F01,05338
M01,05339,F01,05339
M01,05340,F01,05340
M01,05341,F01,05341
M01,05342,F01,05342
M01,05343,F01,05343
M01,05344,F01,05344
M01,05345,F01,05345
M01,05346,F01,05346
M01,05347,F01,05347
M01,05348,F01,05348
M01,05349,F01,05349
M01,05350,F01,05350
M01,05351,F01,05351
M01,05352,F01,05352
M01,05353,F01,05353
M01,05354,F01,05354
M01,05355,F01,05355
M01,05356,F01,05356
M01,05357,F01,05357
M01,05358,F01,05358
M01,05359,F01,05359
M01,05360,F01,05360
M01,05361,F01,05361
M01,05362,F01,05362
M01,05363,F01,05363
M01,05364,F01,05364
M01,05365,F01,05365
M01,05366,F01,05366
M01,05367,F01,05367
M01,05368,F01,05368
M01,05369,F01,05369
M01,05370,F01,05370
M01,05371,F01,05371
M01,05372,F01,05372
M01,05373,F01,05373
M01,05374,F01,05374
M01,05375,F01,05375
M01,05376,F01,05376
M01,05377,F01,05377
M01,05378,F01,05378
M01,05379,F01,05379
M01,05380,F01,05380
M01,05381,F01,05381
M01,05382,F01,05382
M01,05383,F01,05383
M01,05384,F01,05384
M01,05385,F01,05385
M01,05386,F01,05386
M01,05387,F01,05387
M01,05388,F01,05388
M01,05389,F01,05389
M01,05390,F01,05390
M01,05391,F01,05391
M01,05392,F01,05392
M01,05393,F01,05393
M01,05394,F01,05394
M01,05395,F01,05395
M01,05396,F01,05396
M01,05397,F01,05397
M01,05398,F01,05398
M01,05399,F01,05399
M01,05400,F01,05400
M01,05401,F01,05401
M01,05402,F01,05402
M01,05403,F01,05403
M01,05404,F01,05404
M01,05405,F01,05405
M01,05406,F01,05406
M01,05407,F01,05407
M01,05408,F01,05408
M01,05409,F01,05409
M01,05410,F01,05410
M01,05411,F01,05411
M01,05412,F01,05412
M01,05413,F01,05413
M01,05414,F01,05414
M01,05415,F01,05415
M01,05416,F01,05416
M01,05417,F01,05417
M01,05418,F01,05418
M01,05419,F01,05419
M01,05420,F01,05420
M01,05421,F01,05421
M01,05422,F01,05422
M01,05423,F01,05423
M01,05424,F01,05424
M01,05425,F01,05425
M01,05426,F01,05426
M01,05427,F01,05427
M01,05428,F01,05428
M01,05429,F01,05429
M01,05430,F01,05430
M01,05431,F01,05431
M01,05432,F01,05432
M01,05433,F01,05433
M01,05434,F01,05434
M01,05435,F01,05435
M01,05436,F01,05436
M01,05437,F01,05437
M01,05438,F01,05438
M01,05439,F01,05439
M01,05440,F01,05440
M01,05441,F01,05441
M01,05442,F01,05442
M01,05443,F01,05443
M01,05444,F01,05444
M01,05445,F01,05445
M01,05446,F01,05446
M01,05447,F01,05447
M01,05448,F01,05448
M01,05449,F01,05449
M01,05450,F01,05450
M01,05451,F01,05451
M01,05452,F01,05452
M01,05453,F01,05453
M01,05454,F01,05454
M01,05455,F01,05455
M01,05456,F01,05456
M01,05457,F01,05457
M01,05458,F01,05458
M01,05459,F01,05459
M01,05460,F01,05460
M01,05461,F01,05461
M01,05462,F01,05462
M01,05463,F01,05463
M01,05464,F01,05464
M01,05465,F01,05465
M01,05466,F01,05466
M01,05467,F01,05467
M01,05468,F01,05468
M01,05469,F01,05469
M01,05470,F01,05470
M01,05471,F01,05471
M01,05472,F01,05472
M01,05473,F01,05473
M01,05474,F01,05474
M01,05475,F01,05475
M01,05476,F01,05476
M01,05477,F01,05477
M01,05478,F01,05478
M01,05479,F01,05479
M01,05480,F01,05480
M01,05481,F01,05481
M01,05482,F01,05482
M01,05483,F01,05483
M01,05484,F01,05484
M01,05485,F01,05485
M01,05486,F01,05486
M01,05487,F01,05487
M01,05488,F01,05488
M01,05489,F01,05489
M01,05490,F01,05490
M01,05491,F01,05491
M01,05492,F01,05492
M01,05493,F01,05493
M01,05494,F01,05494
M01,05495,F01,05495
M01,05496,F01,05496
M01,05497,F01,05497
M01,05498,F01,05498
M01,05499,F01,05499
M01,05500,F01,05500
M01,05501,F01,05501
M01,05502,F01,05502
M01,05503,F01,05503
M01,05504,F01,05504
M01,05505,F01,05505
M01,05506,F01,05506
M01,05507,F01,05507
M01,05508,F01,05508
M01,05509,F01,05509
M01,05510,F01,05510
M01,05511,F01,05511
M01,05512,F01,05512
M01,05513,F01,05513
M01,05514,F01,05514
M01,05515,F01,05515
M01,05516,F01,05516
M01,05517,F01,05517
M01,05518,F01,05518
M01,05519,F01,05519
M01,05520,F01,05520
M01,05521,F01,05521
M01,05522,F01,05522
M01,05523,F01,05523
M01,05524,F01,05524
M01,05525,F01,05525
M01,05526,F01,05526
M01,05527,F01,05527
M01,05528,F01,05528
M01,05529,F01,05529
M01,05530,F01,05530
M01,05531,F01,05531
M01,05532,F01,05532
M01,05533,F01,05533
M01,05534,F01,05534
M01,05535,F01,05535
M01,05536,F01,05536
M01,05537,F01,05537
M01,05538,F01,05538
M01,05539,F01,05539
M01,05540,F01,05540
M01,05541,F01,05541
M01,05542,F01,05542
M01,05543,F01,05543
M01,05544,F01,05544
M01,05545,F01,05545
M01,05546,F01,05546
M01,05547,F01,05547
M01,05548,F01,05548
M01,05549,F01,05549
M01,05550,F01,05550
M01,05551,F01,05551
M01,05552,F01,05552
M01,05553,F01,05553
M01,05554,F01,05554
M01,05555,F01,05555
M01,05556,F01,05556
M01,05557,F01,05557
M01,05558,F01,05558
M01,05559,F01,05559
M01,05560,F01,05560
M01,05561,F01,05561
M01,05562,F01,05562
M01,05563,F01,05563
M01,05564,F01,05564
M01,05565,F01,05565
M01,05566,F01,05566
M01,05567,F01,05567
M01,05568,F01,05568
M01,05569,F01,05569
M01,05570,F01,05570
M01,05571,F01,05571
M01,05572,F01,05572
M01,05573,F01,05573
M01,05574,F01,05574
M01,05575,F01,05575
M01,05576,F01,05576
M01,05577,F01,05577
M01,05578,F01,05578
M01,05579,F01,05579
M01,05580,F01,05580
M01,05581,F01,05581
M01,05582,F01,05582
M01,05583,F01,05583
M01,05584,F01,05584
M01,05585,F01,05585
M01,05586,F01,05586
M01,05587,F01,05587
M01,05588,F01,05588
M01,05589,F01,05589
M01,05590,F01,05590
M01,05591,F01,05591
M01,05592,F01,05592
M01,05593,F01,05593
M01,05594,F01,05594
M01,05595,F01,05595
M01,05596,F01,05596
M01,05597,F01,05597
M01,05598,F01,05598
M01,05599,F01,05599
M01,05600,F01,05600
M01,05601,F01,05601
M01,05602,F01,05602
M01,05603,F01,05603
M01,05604,F01,05604
M01,05605,F01,05605
M01,05606,F01,05606
M01,05607,F01,05607
M01,05608,F01,05608
M01,05609,F01,05609
M01,05610,F01,05610
M01,05611,F01,05611
M01,05612,F01,05612
M01,05613,F01,05613
M01,05614,F01,05614
M01,05615,F01,05615
M01,05616,F01,05616
M01,05617,F01,05617
M01,05618,F01,05618
M01,05619,F01,05619
M01,05620,F01,05620
M01,05621,F01,05621
M01,05622,F01,05622
M01,05623,F01,05623
M01,05624,F01,05624
M01,05625,F01,05625
M01,05626,F01,05626
M01,05627,F01,05627
M01,05628,F01,05628
M01,05629,F01,05629
M01,05630,F01,05630
M01,05631,F01,05631
M01,05632,F01,05632
M01,05633,F01,05633
M01,05634,F01,05634
M01,05635,F01,05635
M01,05636,F01,05636
M01,05637,F01,05637
M01,05638,F01,05638
M01,05639,F01,05639
M01,05640,F01,05640
M01,05641,F01,05641
M01,05642,F01,05642
M01,05643,F01,05643
M01,05644,F01,05644
M01,05645,F01,05645
M01,05646,F01,05646
M01,05647,F01,05647
M01,05648,F01,05648
M01,05649,F01,05649
M01,05650,F01,05650
M01,05651,F01,05651
M01,05652,F01,05652
M01,05653,F01,05653
M01,05654,F01,05654
M01,05655,F01,05655
M01,05656,F01,05656
M01,05657,F01,05657
M01,05658,F01,05658
M01,05659,F01,05659
M01,05660,F01,05660
M01,05661,F01,05661
M01,05662,F01,05662
M01,05663,F01,05663
M01,05664,F01,05664
M01,05665,F01,05665
M01,05666,F01,05666
M01,05667,F01,05667
M01,05668,F01,05668
M01,05669,F01,05669
M01,05670,F01,05670
M01,05671,F01,05671
M01,05672,F01,05672
M01,05673,F01,05673
M01,05674,F01,05674
M01,05675,F01,05675
M01,05676,F01,05676
M01,05677,F01,05677
M01,05678,F01,05678
M01,05679,F01,05679
M01,05680,F01,05680
M01,05681,F01,05681
M01,05682,F01,05682
M01,05683,F01,05683
M01,05684,F01,05684
M01,05685,F01,05685
M01,05686,F01,05686
M01,05687,F01,05687
M01,05688,F01,05688
M01,05689,F01,05689
M01,05690,F01,05690
M01,05691,F01,05691
M01,05692,F01,05692
M01,05693,F01,05693
M01,05694,F01,05694
M01,05695,F01,05695
M01,05696,F01,05696
M01,05697,F01,05697
M01,05698,F01,05698
M01,05699,F01,05699
M01,05700,F01,05700
M01,05701,F01,05701
M01,05702,F01,05702
M01,05703,F01,05703
M01,05704,F01,05704
M01,05705,F01,05705
M01,05706,F01,05706
M01,05707,F01,05707
M01,05708,F01,05708
M01,05709,F01,05709
M01,05710,F01,05710
M01,05711,F01,05711
M01,05712,F01,05712
M01,05713,F01,05713
M01,05714,F01,05714
M01,05715,F01,05715
M01,05716,F01,05716
M01,05717,F01,05717
M01,05718,F01,05718
M01,05719,F01,05719
M01,05720,F01,05720
M01,05721,F01,05721
M01,05722,F01,05722
M01,05723,F01,05723
M01,05724,F01,05724
M01,05725,F01,05725
M01,05726,F01,05726
M01,05727,F01,05727
M01,05728,F01,05728
M01,05729,F01,05729
M01,05730,F01,05730
M01,05731,F01,05731
M01,05732,F01,05732
M01,05733,F01,05733
M01,05734,F01,05734
M01,05735,F01,05735
M01,05736,F01,05736
M01,05737,F01,05737
M01,05738,F01,05738
M01,05739,F01,05739
M01,05740,F01,05740
M01,05741,F01,05741
M01,05742,F01,05742
M01,05743,F01,05743
M01,05744,F01,05744
M01,05745,F01,05745
M01,05746,F01,05746
M01,05747,F01,05747
M01,05748,F01,05748
M01,05749,F01,05749
M01,05750,F01,05750
M01,05751,F01,05751
M01,05752,F01,05752
M01,05753,F01,05753
M01,05754,F01,05754
M01,05755,F01,05755
M01,05756,F01,05756
M01,05757,F01,05757
M01,05758,F01,05758
M01,05759,F01,05759
M01,05760,F01,05760
M01,05761,F01,05761
M01,05762,F01,05762
M01,05763,F01,05763
M01,05764,F01,05764
M01,05765,F01,05765
M01,05766,F01,05766
M01,05767,F01,05767
M01,05768,F01,05768
M01,05769,F01,05769
M01,05770,F01,05770
M01,05771,F01,05771
M01,05772,F01,05772
M01,05773,F01,05773
M01,05774,F01,05774
M01,05775,F01,05775
M01,05776,F01,05776
M01,05777,F01,05777
M01,05778,F01,05778
M01,05779,F01,05779
M01,05780,F01,05780
M01,05781,F01,05781
M01,05782,F01,05782
M01,05783,F01,05783
M01,05784,F01,05784
M01,05785,F01,05785
M01,05786,F01,05786
M01,05787,F01,05787
M01,05788,F01,05788
M01,05789,F01,05789
M01,05790,F01,05790
M01,05791,F01,05791
M01,05792,F01,05792
M01,05793,F01,05793
M01,05794,F01,05794
M01,05795,F01,05795
M01,05796,F01,05796
M01,05797,F01,05797
M01,05798,F01,05798
M01,05799,F01,05799
M01,05800,F01,05800
M01,05801,F01,05801
M01,05802,F01,05802
M01,05803,F01,05803
M01,05804,F01,05804
M01,05805,F01,05805
M01,05806,F01,05806
M01,05807,F01,05807
M01,05808,F01,05808
M01,05809,F01,05809
M01,05810,F01,05810
M01,05811,F01,05811
M01,05812,F01,05812
M01,05813,F01,05813
M01,05814,F01,05814
M01,05815,F01,05815
M01,05816,F01,05816
M01,05817,F01,05817
M01,05818,F01,05818
M01,05819,F01,05819
M01,05820,F01,05820
M01,05821,F01,05821
M01,05822,F01,05822
M01,05823,F01,05823
M01,05824,F01,05824
M01,05825,F01,05825
M01,05826,F01,05826
M01,05827,F01,05827
M01,05828,F01,05828
M01,05829,F01,05829
M01,05830,F01,05830
M01,05831,F01,05831
M01,05832,F01,05832
M01,05833,F01,05833
M01,05834,F01,05834
M01,05835,F01,05835
M01,05836,F01,05836
M01,05837,F01,05837
M01,05838,F01,05838
M01,05839,F01,05839
M01,05840,F01,05840
M01,05841,F01,05841
M01,05842,F01,05842
M01,05843,F01,05843
M01,05844,F01,05844
M01,05845,F01,05845
M01,05846,F01,05846
M01,05847,F01,05847
M01,05848,F01,05848
M01,05849,F01,05849
M01,05850,F01,05850
M01,05851,F01,05851
M01,05852,F01,05852
M01,05853,F01,05853
M01,05854,F01,05854
M01,05855,F01,05855
M01,05856,F01,05856
M01,05857,F01,05857
M01,05858,F01,05858
M01,05859,F01,05859
M01,05860,F01,05860
M01,05861,F01,05861
M01,05862,F01,05862
M01,05863,F01,05863
M01,05864,F01,05864
M01,05865,F01,05865
M01,05866,F01,05866
M01,05867,F01,05867
M01,05868,F01,05868
M01,05869,F01,05869
M01,05870,F01,05870
M01,05871,F01,05871
M01,05872,F01,05872
M01,05873,F01,05873
M01,05874,F01,05874
M01,05875,F01,05875
M01,05876,F01,05876
M01,05877,F01,05877
M01,05878,F01,05878
M01,05879,F01,05879
M01,05880,F01,05880
M01,05881,F01,05881
M01,05882,F01,05882
M01,05883,F01,05883
M01,05884,F01,05884
M01,05885,F01,05885
M01,05886,F01,05886
M01,05887,F01,05887
M01,05888,F01,05888
M01,05889,F01,05889
M01,05890,F01,05890
M01,05891,F01,05891
M01,05892,F01,05892
M01,05893,F01,05893
M01,05894,F01,05894
M01,05895,F01,05895
M01,05896,F01,05896
M01,05897,F01,05897
M01,05898,F01,05898
M01,05899,F01,05899
M01,05900,F01,05900
M01,05901,F01,05901
M01,05902,F01,05902
M01,05903,F01,05903
M01,05904,F01,05904
M01,05905,F01,05905
M01,05906,F01,05906
M01,05907,F01,05907
M01,05908,F01,05908
M01,05909,F01,05909
M01,05910,F01,05910
M01,05911,F01,05911
M01,05912,F01,05912
M01,05913,F01,05913
M01,05914,F01,05914
M01,05915,F01,05915
M01,05916,F01,05916
M01,05917,F01,05917
M01,05918,F01,05918
M01,05919,F01,05919
M01,05920,F01,05920
M01,05921,F01,05921
M01,05922,F01,05922
M01,05923,F01,05923
M01,05924,F01,05924
M01,05925,F01,05925
M01,05926,F01,05926
M01,05927,F01,05927
M01,05928,F01,05928
M01,05929,F01,05929
M01,05930,F01,05930
M01,05931,F01,05931
M01,05932,F01,05932
M01,05933,F01,05933
M01,05934,F01,05934
M01,05935,F01,05935
M01,05936,F01,05936
M01,05937,F01,05937
M01,05938,F01,05938
M01,05939,F01,05939
M01,05940,F01,05940
M01,05941,F01,05941
M01,05942,F01,05942
M01,05943,F01,05943
M01,05944,F01,05944
M01,05945,F01,05945
M01,05946,F01,05946
M01,05947,F01,05947
M01,05948,F01,05948
M01,05949,F01,05949
M01,05950,F01,05950
M01,05951,F01,05951
M01,05952,F01,05952
M01,05953,F01,05953
M01,05954,F01,05954
M01,05955,F01,05955
M01,05956,F01,05956
M01,05957,F01,05957
M01,05958,F01,05958
M01,05959,F01,05959
M01,05960,F01,05960
M01,05961,F01,05961
M01,05962,F01,05962
M01,05963,F01,05963
M01,05964,F01,05964
M01,05965,F01,05965
M01,05966,F01,05966
M01,05967,F01,05967
M01,05968,F01,05968
M01,05969,F01,05969
M01,05970,F01,05970
M01,05971,F01,05971
M01,05972,F01,05972
M01,05973,F01,05973
M01,05974,F01,05974
M01,05975,F01,05975
M01,05976,F01,05976
M01,05977,F01,05977
M01,05978,F01,05978
M01,05979,F01,05979
M01,05980,F01,05980
M01,05981,F01,05981
M01,05982,F01,05982
M01,05983,F01,05983
M01,05984,F01,05984
M01,05985,F01,05985
M01,05986,F01,05986
M01,05987,F01,05987
M01,05988,F01,05988
M01,05989,F01,05989
M01,05990,F01,05990
M01,05991,F01,05991
M01,05992,F01,05992
M01,05993,F01,05993
M01,05994,F01,05994
M01,05995,F01,05995
M01,05996,F01,05996
M01,05997,F01,05997
M01,05998,F01,05998
M01,05999,F01,05999
M01,06000,F01,06000
M01,06001,F01,06001
M01,06002,F01,06002
M01,06003,F01,06003
M01,06004,F01,06004
M01,06005,F01,06005
M01,06006,F01,06006
M01,06007,F01,06007
M01,06008,F01,06008
M01,06009,F01,06009
M01,06010,F01,06010
M01,06011,F01,06011
M01,06012,F01,06012
M01,06013,F01,06013
M01,06014,F01,06014
M01,06015,F01,06015
M01,06016,F01,06016
M01,06017,F01,06017
M01,06018,F01,06018
M01,06019,F01,06019
M01,06020,F01,06020
M01,06021,F01,06021
M01,06022,F01,06022
M01,06023,F01,06023
M01,06024,F01,06024
M01,06025,F01,06025
M01,06026,F01,06026
M01,06027,F01,06027
M01,06028,F01,06028
M01,06029,F01,06029
M01,06030,F01,06030
M01,06031,F01,06031
M01,06032,F01,06032
M01,06033,F01,06033
M01,06034,F01,06034
M01,06035,F01,06035
M01,06036,F01,06036
M01,06037,F01,06037
M01,06038,F01,06038
M01,06039,F01,06039
M01,06040,F01,06040
M01,06041,F01,06041
M01,06042,F01,06042
M01,06043,F01,06043
M01,06044,F01,06044
M01,06045,F01,06045
M01,06046,F01,06046
M01,06047,F01,06047
M01,06048,F01,06048
M01,06049,F01,06049
M01,06050,F01,06050
M01,06051,F01,06051
M01,06052,F01,06052
M01,06053,F01,06053
M01,06054,F01,06054
M01,06055,F01,06055
M01,06056,F01,06056
M01,06057,F01,06057
M01,06058,F01,06058
M01,06059,F01,06059
M01,06060,F01,06060
M01,06061,F01,06061
M01,06062,F01,06062
M01,06063,F01,06063
M01,06064,F01,06064
M01,06065,F01,06065
M01,06066,F01,06066
M01,06067,F01,06067
M01,06068,F01,06068
M01,06069,F01,06069
M01,06070,F01,06070
M01,06071,F01,06071
M01,06072,F01,06072
M01,06073,F01,06073
M01,06074,F01,06074
M01,06075,F01,06075
M01,06076,F01,06076
M01,06077,F01,06077
M01,06078,F01,06078
M01,06079,F01,06079
M01,06080,F01,06080
M01,06081,F01,06081
M01,06082,F01,06082
M01,06083,F01,06083
M01,06084,F01,06084
M01,06085,F01,06085
M01,06086,F01,06086
M01,06087,F01,06087
M01,06088,F01,06088
M01,06089,F01,06089
M01,06090,F01,06090
M01,06091,F01,06091
M01,06092,F01,06092
M01,06093,F01,06093
M01,06094,F01,06094
M01,06095,F01,06095
M01,06096,F01,06096
M01,06097,F01,06097
M01,06098,F01,06098
M01,06099,F01,06099
M01,06100,F01,06100
M01,06101,F01,06101
M01,06102,F01,06102
M01,06103,F01,06103
M01,06104,F01,06104
M01,06105,F01,06105
M01,06106,F01,06106
M01,06107,F01,06107
M01,06108,F01,06108
M01,06109,F01,06109
M01,06110,F01,06110
M01,06111,F01,06111
M01,06112,F01,06112
M01,06113,F01,06113
M01,06114,F01,06114
M01,06115,F01,06115
M01,06116,F01,06116
M01,06117,F01,06117
M01,06118,F01,06118
M01,06119,F01,06119
M01,06120,F01,06120
M01,06121,F01,06121
M01,06122,F01,06122
M01,06123,F01,06123
M01,06124,F01,06124
M01,06125,F01,06125
M01,06126,F01,06126
M01,06127,F01,06127
M01,06128,F01,06128
M01,06129,F01,06129
M01,06130,F01,06130
M01,06131,F01,06131
M01,06132,F01,06132
M01,06133,F01,06133
M01,06134,F01,06134
M01,06135,F01,06135
M01,06136,F01,06136
M01,06137,F01,06137
M01,06138,F01,06138
M01,06139,F01,06139
M01,06140,F01,06140
M01,06141,F01,06141
M01,06142,F01,06142
M01,06143,F01,06143
M01,06144,F01,06144
M01,06145,F01,06145
M01,06146,F01,06146
M01,06147,F01,06147
M01,06148,F01,06148
M01,06149,F01,06149
M01,06150,F01,06150
M01,06151,F01,06151
M01,06152,F01,06152
M01,06153,F01,06153
M01,06154,F01,06154
M01,06155,F01,06155
M01,06156,F01,06156
M01,06157,F01,06157
M01,06158,F01,06158
M01,06159,F01,06159
M01,06160,F01,06160
M01,06161,F01,06161
M01,06162,F01,06162
M01,06163,F01,06163
M01,06164,F01,06164
M01,06165,F01,06165
M01,06166,F01,06166
M01,06167,F01,06167
M01,06168,F01,06168
M01,06169,F01,06169
M01,06170,F01,06170
M01,06171,F01,06171
M01,06172,F01,06172
M01,06173,F01,06173
M01,06174,F01,06174
M01,06175,F01,06175
M01,06176,F01,06176
M01,06177,F01,06177
M01,06178,F01,06178
M01,06179,F01,06179
M01,06180,F01,06180
M01,06181,F01,06181
M01,06182,F01,06182
M01,06183,F01,06183
M01,06184,F01,06184
M01,06185,F01,06185
M01,06186,F01,06186
M01,06187,F01,06187
M01,06188,F01,06188
M01,06189,F01,06189
M01,06190,F01,06190
M01,06191,F01,06191
M01,06192,F01,06192
M01,06193,F01,06193
M01,06194,F01,06194
M01,06195,F01,06195
M01,06196,F01,06196
M01,06197,F01,06197
M01,06198,F01,06198
M01,06199,F01,06199
M01,06200,F01,06200
M01,06201,F01,06201
M01,06202,F01,06202
M01,06203,F01,06203
M01,06204,F01,06204
M01,06205,F01,06205
M01,06206,F01,06206
M01,06207,F01,06207
M01,06208,F01,06208
M01,06209,F01,06209
M01,06210,F01,06210
